transaction_id,account_id,transaction_date,transaction_type,transaction_amount,currency,transaction_status,channel
T0009305,A000058,2026-03-08 15:14:23.530779,Interest,78909.82,INR,FAILED,Online
T0009306,A001451,2025-05-12 02:19:41.530779,Deposit,100269.37,INR,FAILED,Online
T0009307,A001438,2025-02-24 21:44:41.530779,Payment,35969.21,INR,FAILED,ATM
T0009308,A001490,2025-01-18 06:47:40.530779,Transfer,217730.89,INR,SUCCESS,Online
T0009309,A000534,2024-12-06 23:21:27.530779,Fee,3641.34,INR,PENDING,Online
T0009310,A001284,2024-11-18 15:03:09.530779,Transfer,216384.79,INR,PENDING,ATM
T0009311,A000418,2026-08-23 23:28:31.530779,Interest,99876.27,INR,SUCCESS,Mobile
T0009312,A000465,2025-12-04 05:40:40.530779,Payment,80661.45,INR,FAILED,ATM
T0009313,A000379,2025-04-22 05:02:14.530779,Interest,104901.03,INR,SUCCESS,Branch
T0009314,A000797,2026-04-16 09:24:31.530779,Interest,230463.19,INR,FAILED,Online
T0009315,A000420,2025-10-09 18:14:26.530779,Payment,203517.61,INR,PENDING,ATM
T0009316,A000990,2025-09-20 18:33:20.530779,Interest,13692.96,INR,SUCCESS,Mobile
T0009317,A001308,2024-10-08 16:34:47.530779,Deposit,10864.68,INR,FAILED,Branch
T0009318,A000046,2025-07-30 00:56:23.530779,Payment,112600.39,INR,FAILED,Online
T0009319,A000789,2025-10-06 18:32:05.530779,Payment,152649.31,INR,PENDING,Mobile
T0009320,A001297,2025-07-10 00:15:06.530779,Fee,123908.42,INR,FAILED,Online
T0009321,A001317,2025-08-09 23:18:55.530779,Transfer,247229.73,INR,SUCCESS,Branch
T0009322,A000850,2025-08-25 17:20:15.530779,Transfer,76612.74,INR,FAILED,Mobile
T0009323,A000197,2026-04-29 06:04:47.530779,Transfer,138777.07,INR,SUCCESS,Branch
T0009324,A000565,2025-08-04 05:28:46.530779,Interest,222758.68,INR,FAILED,Mobile
T0009325,A000596,2025-11-04 12:44:56.530779,Interest,80897.78,INR,PENDING,Online
T0009326,A000104,2026-09-19 14:56:54.530779,Deposit,160179.87,INR,PENDING,Mobile
T0009327,A001396,2025-02-22 14:58:34.530779,Transfer,227240.57,INR,FAILED,Branch
T0009328,A000322,2026-05-23 21:57:13.530779,Payment,93920.56,INR,FAILED,Mobile
T0009329,A000950,2025-07-01 02:58:10.530779,Fee,247586.13,INR,SUCCESS,ATM
T0009330,A001101,2026-03-09 00:58:32.530779,Fee,176242.85,INR,FAILED,ATM
T0009331,A000783,2026-07-17 19:45:42.530779,Deposit,74772.68,INR,PENDING,Mobile
T0009332,A001418,2026-07-24 03:40:14.530779,Deposit,211941.49,INR,SUCCESS,Branch
T0009333,A000743,2026-03-25 16:20:05.530779,Payment,68888.35,INR,SUCCESS,Mobile
T0009334,A000970,2025-03-16 17:56:08.530779,Payment,121471.17,INR,PENDING,ATM
T0009335,A000972,2025-06-20 10:39:15.530779,Deposit,134749.2,INR,PENDING,ATM
T0009336,A000466,2026-07-27 01:44:41.530779,Fee,13049.84,INR,SUCCESS,Online
T0009337,A000288,2026-02-21 14:16:39.530779,Interest,183070.86,INR,PENDING,Mobile
T0009338,A001300,2025-08-11 11:21:21.530779,Payment,25339.1,INR,SUCCESS,Branch
T0009339,A000447,2024-10-22 20:47:23.530779,Deposit,148937.16,INR,PENDING,Mobile
T0009340,A000309,2026-09-11 01:45:15.530779,Transfer,196484.42,INR,PENDING,ATM
T0009341,A000440,2025-05-12 11:37:38.530779,Interest,33768.39,INR,FAILED,Online
T0009342,A000849,2025-03-07 14:52:06.530779,Payment,174244.2,INR,PENDING,Online
T0009343,A000669,2025-11-29 19:52:40.530779,Payment,103162.61,INR,SUCCESS,Online
T0009344,A001055,2026-09-15 04:58:21.530779,Fee,82873.74,INR,FAILED,Online
T0009345,A001465,2024-11-30 02:14:16.530779,Deposit,159123.38,INR,SUCCESS,Online
T0009346,A000317,2025-09-22 00:39:26.530779,Payment,219408.26,INR,FAILED,ATM
T0009347,A000950,2025-06-07 04:56:13.530779,Interest,111563.17,INR,SUCCESS,ATM
T0009348,A000639,2024-11-25 01:18:53.530779,Transfer,34185.11,INR,PENDING,Branch
T0009349,A001498,2025-11-10 09:59:46.530779,Payment,126794.82,INR,PENDING,Online
T0009350,A001450,2026-06-15 00:21:03.530779,Interest,63133.53,INR,PENDING,ATM
T0009351,A000057,2025-02-26 13:17:19.530779,Transfer,175925.26,INR,SUCCESS,ATM
T0009352,A000567,2025-07-17 13:25:40.530779,Deposit,216698.61,INR,FAILED,Mobile
T0009353,A000217,2026-04-15 03:20:16.530779,Withdrawal,41952.47,INR,SUCCESS,ATM
T0009354,A001093,2025-06-15 19:46:00.530779,Payment,236421.13,INR,FAILED,Branch
T0009355,A000359,2026-02-18 00:38:11.530779,Fee,79474.55,INR,FAILED,ATM
T0009356,A001222,2026-04-20 22:28:17.530779,Payment,82378.36,INR,SUCCESS,Branch
T0009357,A000078,2025-09-09 17:14:02.530779,Deposit,86653.09,INR,SUCCESS,ATM
T0009358,A000300,2025-07-07 06:27:02.530779,Fee,160414.28,INR,PENDING,Online
T0009359,A000873,2026-09-13 02:49:17.530779,Deposit,178294.19,INR,PENDING,Branch
T0009360,A001405,2025-03-21 21:48:59.530779,Withdrawal,141390.71,INR,FAILED,Branch
T0009361,A000783,2024-12-22 06:31:12.530779,Deposit,81131.39,INR,SUCCESS,Online
T0009362,A001016,2024-09-27 06:50:30.530779,Transfer,156940.48,INR,PENDING,Mobile
T0009363,A000019,2025-01-25 04:53:45.530779,Fee,104909.65,INR,PENDING,Branch
T0009364,A001421,2024-10-27 01:13:09.530779,Interest,124083.07,INR,PENDING,ATM
T0009365,A000742,2025-12-21 02:49:26.530779,Transfer,196564.72,INR,FAILED,Branch
T0009366,A001179,2025-02-08 06:17:21.530779,Interest,71061.79,INR,FAILED,ATM
T0009367,A000129,2025-11-12 21:52:53.530779,Interest,70573.55,INR,FAILED,Branch
T0009368,A001269,2026-02-24 13:02:54.530779,Interest,217507.86,INR,PENDING,Online
T0009369,A000246,2026-05-06 11:40:21.530779,Fee,181636.28,INR,SUCCESS,ATM
T0009370,A000126,2026-05-23 21:57:59.530779,Transfer,94087.36,INR,SUCCESS,Mobile
T0009371,A000275,2025-10-24 14:12:15.530779,Interest,173631.36,INR,PENDING,Online
T0009372,A000199,2024-11-15 07:54:23.530779,Transfer,213201.54,INR,SUCCESS,Branch
T0009373,A000465,2024-10-24 08:07:24.530779,Deposit,212081.31,INR,SUCCESS,ATM
T0009374,A000984,2025-11-14 17:03:10.530779,Payment,166162.73,INR,PENDING,Branch
T0009375,A001137,2026-04-09 23:11:23.530779,Payment,182979.15,INR,FAILED,ATM
T0009376,A001041,2024-12-20 01:29:27.530779,Deposit,245895.64,INR,PENDING,Online
T0009377,A001344,2024-09-27 16:32:08.530779,Withdrawal,224233.58,INR,PENDING,Branch
T0009378,A000361,2026-02-09 05:39:32.530779,Transfer,192496.11,INR,PENDING,ATM
T0009379,A000699,2025-09-14 03:37:57.530779,Interest,112058.15,INR,SUCCESS,ATM
T0009380,A001175,2025-04-15 09:44:24.530779,Deposit,109827.58,INR,SUCCESS,Online
T0009381,A001337,2024-11-13 07:55:16.530779,Interest,237687.66,INR,FAILED,Online
T0009382,A000465,2025-08-28 18:52:09.530779,Interest,54896.2,INR,PENDING,ATM
T0009383,A000501,2026-05-19 09:39:17.530779,Interest,121992.81,INR,FAILED,ATM
T0009384,A000427,2024-11-19 15:04:16.530779,Payment,224954.89,INR,FAILED,Mobile
T0009385,A001411,2026-04-20 22:07:52.530779,Withdrawal,126871.88,INR,PENDING,Mobile
T0009386,A001336,2025-10-09 20:37:53.530779,Interest,228917.71,INR,SUCCESS,ATM
T0009387,A000131,2026-08-11 02:20:29.530779,Transfer,34316.88,INR,FAILED,ATM
T0009388,A000818,2025-01-01 23:05:22.530779,Transfer,234543.36,INR,FAILED,ATM
T0009389,A000053,2025-04-24 07:42:35.530779,Transfer,73809.49,INR,PENDING,Branch
T0009390,A000758,2026-04-26 14:55:46.530779,Deposit,69057.21,INR,SUCCESS,Branch
T0009391,A000935,2026-04-14 05:51:12.530779,Withdrawal,84821.63,INR,SUCCESS,Mobile
T0009392,A001191,2024-10-27 01:42:10.530779,Interest,37058.48,INR,PENDING,Mobile
T0009393,A000188,2025-07-02 02:04:19.530779,Payment,118476.67,INR,FAILED,ATM
T0009394,A000879,2026-09-10 06:25:12.530779,Payment,60609.22,INR,PENDING,Branch
T0009395,A000136,2025-07-14 05:08:11.530779,Deposit,85608.41,INR,SUCCESS,Mobile
T0009396,A000487,2025-12-07 21:19:50.530779,Payment,1886.61,INR,PENDING,Branch
T0009397,A000390,2024-10-30 16:32:37.530779,Fee,155059.5,INR,FAILED,Online
T0009398,A000049,2025-05-16 02:50:27.530779,Withdrawal,157565.68,INR,PENDING,Branch
T0009399,A000880,2026-03-28 18:22:31.530779,Withdrawal,83294.57,INR,FAILED,Online
T0009400,A000020,2025-02-11 07:37:46.530779,Interest,199034.05,INR,FAILED,Branch
T0009401,A000641,2025-12-24 10:24:52.530779,Withdrawal,116428.88,INR,PENDING,Branch
T0009402,A000810,2024-10-26 21:32:45.530779,Transfer,248891.48,INR,SUCCESS,ATM
T0009403,A001041,2025-11-17 07:00:59.530779,Transfer,17074.29,INR,SUCCESS,Mobile
T0009404,A000131,2025-01-10 05:02:57.530779,Fee,249667.8,INR,FAILED,ATM
T0009405,A001109,2025-02-02 06:24:49.530779,Deposit,77982.93,INR,FAILED,Online
T0009406,A000977,2025-05-28 04:27:13.530779,Interest,68030.3,INR,FAILED,ATM
T0009407,A000375,2025-12-07 08:34:29.530779,Withdrawal,91053.45,INR,PENDING,Mobile
T0009408,A000152,2025-02-06 17:36:38.530779,Fee,45901.72,INR,PENDING,Online
T0009409,A000563,2026-01-14 10:26:51.530779,Deposit,167733.32,INR,FAILED,Branch
T0009410,A001372,2025-03-06 21:34:23.530779,Interest,121770.94,INR,SUCCESS,Mobile
T0009411,A000586,2026-07-04 17:47:00.530779,Transfer,48190.72,INR,SUCCESS,Mobile
T0009412,A001286,2026-04-28 03:58:24.530779,Payment,108531.02,INR,SUCCESS,ATM
T0009413,A001410,2026-09-02 23:51:52.530779,Deposit,184530.41,INR,PENDING,Mobile
T0009414,A000920,2025-11-27 19:09:46.530779,Deposit,16659.84,INR,SUCCESS,Online
T0009415,A001092,2025-10-01 02:35:23.530779,Transfer,161611.65,INR,FAILED,ATM
T0009416,A000128,2025-06-12 00:56:50.530779,Deposit,79502.9,INR,PENDING,Mobile
T0009417,A001374,2026-07-09 02:42:39.530779,Withdrawal,31848.54,INR,PENDING,Branch
T0009418,A000381,2025-07-23 20:39:34.530779,Withdrawal,38968.69,INR,SUCCESS,ATM
T0009419,A001405,2026-07-01 10:38:57.530779,Interest,167909.38,INR,SUCCESS,Mobile
T0009420,A000428,2026-02-17 20:28:25.530779,Transfer,120385.35,INR,PENDING,ATM
T0009421,A000657,2026-06-18 20:42:57.530779,Withdrawal,177554.23,INR,SUCCESS,Mobile
T0009422,A001492,2025-08-12 06:40:59.530779,Payment,118892.99,INR,FAILED,Mobile
T0009423,A000843,2025-02-28 22:44:57.530779,Payment,15875.65,INR,FAILED,ATM
T0009424,A000250,2025-05-25 11:57:12.530779,Transfer,89906.09,INR,FAILED,Branch
T0009425,A000082,2025-02-04 13:37:15.530779,Transfer,85764.9,INR,PENDING,ATM
T0009426,A001109,2025-09-18 12:09:54.530779,Fee,84604.15,INR,PENDING,Online
T0009427,A001160,2026-07-03 18:42:15.530779,Deposit,55010.9,INR,FAILED,Branch
T0009428,A000561,2026-01-03 08:36:21.530779,Interest,154240.22,INR,FAILED,ATM
T0009429,A000215,2025-04-24 21:33:13.530779,Deposit,188378.35,INR,SUCCESS,Mobile
T0009430,A000426,2024-11-14 18:49:54.530779,Withdrawal,184153.39,INR,SUCCESS,Mobile
T0009431,A000208,2025-01-05 14:58:04.530779,Interest,222933.92,INR,FAILED,Mobile
T0009432,A001177,2025-09-20 02:45:36.530779,Payment,51808.21,INR,PENDING,Online
T0009433,A000304,2026-07-06 00:31:32.530779,Interest,165597.18,INR,PENDING,Mobile
T0009434,A000294,2025-05-01 02:51:34.530779,Payment,81530.29,INR,SUCCESS,Online
T0009435,A000911,2024-09-21 01:26:25.530779,Transfer,200419.33,INR,PENDING,Branch
T0009436,A000730,2024-12-05 23:46:38.530779,Transfer,130768.71,INR,SUCCESS,ATM
T0009437,A000109,2025-05-29 19:40:37.530779,Deposit,135489.24,INR,FAILED,Branch
T0009438,A001064,2025-11-14 11:28:17.530779,Interest,19409.32,INR,SUCCESS,Mobile
T0009439,A000300,2025-10-12 05:05:47.530779,Withdrawal,192671.62,INR,PENDING,Mobile
T0009440,A000880,2025-10-19 09:28:41.530779,Fee,87439.08,INR,PENDING,ATM
T0009441,A001425,2025-12-05 12:31:30.530779,Fee,226237.7,INR,SUCCESS,Online
T0009442,A001072,2025-09-26 10:22:24.530779,Fee,131058.57,INR,SUCCESS,Branch
T0009443,A000755,2025-04-25 04:54:01.530779,Payment,150338.12,INR,FAILED,Mobile
T0009444,A001269,2026-07-29 22:51:25.530779,Interest,14330.39,INR,FAILED,Branch
T0009445,A001242,2025-03-08 14:32:56.530779,Withdrawal,91176.2,INR,SUCCESS,Mobile
T0009446,A001256,2024-10-30 21:20:53.530779,Interest,101258.13,INR,SUCCESS,Branch
T0009447,A000069,2025-02-03 11:48:36.530779,Payment,2917.69,INR,SUCCESS,Online
T0009448,A000583,2024-10-02 19:26:50.530779,Deposit,118949.54,INR,PENDING,Mobile
T0009449,A000981,2025-01-31 04:44:06.530779,Withdrawal,169852.29,INR,PENDING,ATM
T0009450,A000459,2026-05-19 21:53:36.530779,Deposit,123788.08,INR,FAILED,Branch
T0009451,A000421,2026-02-19 17:01:52.530779,Transfer,13373.52,INR,FAILED,Mobile
T0009452,A000982,2026-03-27 13:50:41.530779,Interest,101125.38,INR,FAILED,Online
T0009453,A000985,2026-08-13 06:17:28.530779,Interest,204508.37,INR,FAILED,Branch
T0009454,A001138,2026-01-19 04:35:02.530779,Deposit,50803.93,INR,FAILED,Online
T0009455,A001182,2026-09-16 20:21:56.530779,Fee,62789.02,INR,FAILED,ATM
T0009456,A000382,2024-10-23 02:38:26.530779,Withdrawal,247839.31,INR,FAILED,Mobile
T0009457,A001311,2025-03-17 06:36:02.530779,Fee,68023.59,INR,PENDING,Branch
T0009458,A000451,2024-10-27 19:10:06.530779,Transfer,12276.69,INR,SUCCESS,Branch
T0009459,A000755,2025-02-11 22:09:52.530779,Interest,57969.96,INR,FAILED,ATM
T0009460,A001104,2024-12-03 09:18:09.530779,Payment,198675.94,INR,FAILED,ATM
T0009461,A001500,2025-09-01 20:11:06.530779,Fee,68970.1,INR,PENDING,Mobile
T0009462,A001480,2025-10-13 18:11:39.530779,Deposit,135481.72,INR,PENDING,Online
T0009463,A000341,2026-05-13 06:27:26.530779,Deposit,109769.5,INR,FAILED,ATM
T0009464,A000134,2025-07-16 18:36:31.530779,Payment,207873.23,INR,FAILED,Mobile
T0009465,A001231,2025-08-29 07:48:30.530779,Deposit,156641.76,INR,FAILED,ATM
T0009466,A000058,2025-02-08 11:06:53.530779,Deposit,189812.25,INR,SUCCESS,Online
T0009467,A001411,2026-03-31 20:23:36.530779,Payment,230638.52,INR,PENDING,Branch
T0009468,A001357,2025-11-13 01:16:31.530779,Withdrawal,117649.91,INR,PENDING,Branch
T0009469,A000512,2024-11-16 06:40:18.530779,Withdrawal,220850.02,INR,SUCCESS,ATM
T0009470,A001289,2026-02-14 07:03:11.530779,Payment,52134.29,INR,SUCCESS,Mobile
T0009471,A001075,2026-02-25 11:59:08.530779,Interest,216335.86,INR,FAILED,ATM
T0009472,A000788,2025-05-07 22:20:15.530779,Deposit,73067.29,INR,PENDING,Mobile
T0009473,A000282,2025-05-25 13:42:27.530779,Interest,137185.83,INR,PENDING,Online
T0009474,A000014,2025-12-13 10:57:26.530779,Payment,234154.61,INR,SUCCESS,ATM
T0009475,A001095,2026-01-08 01:47:58.530779,Fee,129315.17,INR,PENDING,Branch
T0009476,A001315,2026-08-10 22:10:49.530779,Interest,86412.99,INR,SUCCESS,Online
T0009477,A000565,2026-05-12 03:51:45.530779,Withdrawal,141276.29,INR,FAILED,Mobile
T0009478,A000518,2024-10-05 15:41:39.530779,Payment,200085.46,INR,PENDING,Branch
T0009479,A000774,2025-04-17 19:02:18.530779,Transfer,97268.62,INR,SUCCESS,Online
T0009480,A001414,2025-12-30 19:23:58.530779,Deposit,43031.41,INR,FAILED,ATM
T0009481,A000965,2026-06-16 03:53:09.530779,Payment,81419.38,INR,FAILED,Mobile
T0009482,A000134,2025-05-03 21:15:20.530779,Payment,179383.05,INR,FAILED,Online
T0009483,A000207,2025-07-17 22:10:52.530779,Transfer,238834.86,INR,SUCCESS,ATM
T0009484,A000487,2025-11-20 04:05:03.530779,Withdrawal,225696.15,INR,PENDING,Mobile
T0009485,A001022,2025-01-10 14:02:34.530779,Withdrawal,145257.23,INR,SUCCESS,Mobile
T0009486,A001393,2025-12-27 04:32:43.530779,Transfer,160480.66,INR,SUCCESS,ATM
T0009487,A000733,2025-01-19 21:41:28.530779,Deposit,48980.78,INR,FAILED,ATM
T0009488,A000302,2025-08-21 12:47:45.530779,Fee,8737.98,INR,SUCCESS,Mobile
T0009489,A000347,2025-09-14 21:47:08.530779,Interest,5134.61,INR,FAILED,Branch
T0009490,A001134,2026-07-14 00:40:14.530779,Withdrawal,145398.06,INR,SUCCESS,Mobile
T0009491,A001488,2025-11-19 08:14:40.530779,Deposit,235017.57,INR,SUCCESS,Online
T0009492,A000480,2026-02-10 17:48:34.530779,Interest,124295.03,INR,PENDING,Branch
T0009493,A001490,2025-06-13 04:48:06.530779,Fee,68930.66,INR,PENDING,Branch
T0009494,A001292,2025-01-01 04:45:47.530779,Transfer,161586.31,INR,FAILED,Online
T0009495,A000387,2026-09-01 05:28:12.530779,Withdrawal,195454.92,INR,SUCCESS,Branch
T0009496,A000106,2024-10-19 06:40:51.530779,Fee,178277.28,INR,PENDING,Mobile
T0009497,A000825,2026-08-16 12:58:00.530779,Withdrawal,223323.52,INR,SUCCESS,Online
T0009498,A000349,2025-07-15 00:12:44.530779,Interest,23652.13,INR,SUCCESS,Online
T0009499,A000580,2026-02-22 23:57:57.530779,Deposit,40217.73,INR,FAILED,Online
T0009500,A001118,2026-01-10 17:13:35.530779,Deposit,42264.24,INR,PENDING,Mobile
T0009501,A000449,2025-05-29 04:14:16.530779,Transfer,234351.35,INR,FAILED,Mobile
T0009502,A000421,2026-07-29 04:44:34.530779,Interest,165072.1,INR,PENDING,Branch
T0009503,A001059,2026-08-17 17:36:37.530779,Deposit,231448.72,INR,SUCCESS,Online
T0009504,A000974,2025-06-27 05:15:32.530779,Payment,90833.84,INR,FAILED,ATM
T0009505,A000979,2025-12-12 00:12:47.530779,Payment,37802.02,INR,PENDING,ATM
T0009506,A000448,2025-01-21 14:18:28.530779,Transfer,13849.36,INR,SUCCESS,Online
T0009507,A000169,2025-07-07 06:14:49.530779,Deposit,94375.11,INR,SUCCESS,Online
T0009508,A000096,2025-06-16 01:57:03.530779,Interest,248262.32,INR,FAILED,ATM
T0009509,A000382,2025-08-31 17:45:23.530779,Deposit,6300.67,INR,PENDING,ATM
T0009510,A000554,2024-11-24 04:03:23.530779,Transfer,89899.53,INR,FAILED,Online
T0009511,A000835,2026-05-23 10:36:58.530779,Transfer,61932.43,INR,FAILED,Online
T0009512,A000447,2026-06-21 04:58:14.530779,Interest,127945.4,INR,FAILED,Mobile
T0009513,A000457,2025-03-26 22:11:33.530779,Withdrawal,188247.34,INR,SUCCESS,Branch
T0009514,A000051,2025-12-15 15:25:45.530779,Fee,137860.03,INR,FAILED,Mobile
T0009515,A000726,2025-07-22 04:45:56.530779,Interest,193566.97,INR,FAILED,Online
T0009516,A001450,2025-01-22 06:25:30.530779,Transfer,125198.34,INR,SUCCESS,Mobile
T0009517,A000767,2025-01-21 13:01:27.530779,Transfer,249081.0,INR,FAILED,Mobile
T0009518,A000968,2024-09-21 17:49:11.530779,Deposit,51097.3,INR,SUCCESS,Branch
T0009519,A001071,2024-12-22 19:39:48.530779,Deposit,77247.88,INR,SUCCESS,Online
T0009520,A000135,2026-09-09 06:01:55.530779,Interest,32713.9,INR,SUCCESS,Online
T0009521,A000010,2026-05-17 22:41:09.530779,Payment,172476.74,INR,SUCCESS,Mobile
T0009522,A000966,2026-04-28 13:37:27.530779,Transfer,235090.53,INR,PENDING,Branch
T0009523,A000052,2025-12-13 18:02:35.530779,Withdrawal,71116.7,INR,SUCCESS,Online
T0009524,A001479,2025-12-10 07:54:25.530779,Fee,244203.35,INR,PENDING,ATM
T0009525,A000751,2026-03-30 07:59:59.530779,Transfer,110480.0,INR,PENDING,Online
T0009526,A000901,2026-03-28 11:52:02.530779,Transfer,246635.39,INR,FAILED,Online
T0009527,A000220,2026-02-04 15:32:25.530779,Transfer,83656.13,INR,FAILED,Branch
T0009528,A000313,2025-06-05 08:00:36.530779,Withdrawal,178362.57,INR,FAILED,Branch
T0009529,A001094,2025-05-16 03:19:07.530779,Interest,25261.04,INR,PENDING,Branch
T0009530,A001263,2024-09-21 20:46:49.530779,Withdrawal,175860.58,INR,PENDING,Mobile
T0009531,A000516,2025-10-22 06:47:28.530779,Withdrawal,13101.07,INR,SUCCESS,Branch
T0009532,A000580,2025-02-28 00:08:19.530779,Fee,33839.67,INR,SUCCESS,Online
T0009533,A000144,2025-09-10 04:43:09.530779,Payment,191808.93,INR,PENDING,Online
T0009534,A001350,2024-11-10 01:53:05.530779,Fee,205026.75,INR,FAILED,Mobile
T0009535,A000375,2025-04-18 22:11:44.530779,Transfer,197307.67,INR,SUCCESS,ATM
T0009536,A000700,2026-07-27 05:20:32.530779,Fee,237149.67,INR,PENDING,Branch
T0009537,A001259,2026-01-19 07:56:51.530779,Deposit,47562.65,INR,FAILED,Branch
T0009538,A000210,2025-03-19 18:22:04.530779,Fee,193551.95,INR,PENDING,ATM
T0009539,A000513,2026-07-11 18:52:36.530779,Deposit,114314.09,INR,FAILED,Mobile
T0009540,A000042,2024-12-13 20:14:32.530779,Interest,137288.05,INR,PENDING,Branch
T0009541,A000566,2026-09-07 07:09:16.530779,Payment,154708.46,INR,PENDING,Branch
T0009542,A000696,2026-09-14 16:13:25.530779,Interest,137532.09,INR,PENDING,Branch
T0009543,A000676,2024-11-21 02:49:05.530779,Interest,173270.8,INR,FAILED,Mobile
T0009544,A001355,2026-08-02 04:16:45.530779,Interest,123328.4,INR,PENDING,ATM
T0009545,A000933,2025-10-08 16:44:45.530779,Interest,202184.71,INR,SUCCESS,Online
T0009546,A001423,2024-11-07 11:07:17.530779,Withdrawal,103811.75,INR,PENDING,Online
T0009547,A000886,2026-04-10 20:24:36.530779,Transfer,55251.97,INR,PENDING,Mobile
T0009548,A000066,2026-03-31 05:50:44.530779,Deposit,134903.01,INR,FAILED,Branch
T0009549,A000336,2025-12-26 02:18:37.530779,Fee,67288.12,INR,PENDING,ATM
T0009550,A000759,2024-12-07 01:57:15.530779,Withdrawal,157950.48,INR,PENDING,Online
T0009551,A001485,2025-02-20 17:24:10.530779,Deposit,201252.21,INR,SUCCESS,Branch
T0009552,A000106,2025-11-03 05:55:57.530779,Payment,161429.74,INR,SUCCESS,Branch
T0009553,A000571,2025-01-26 08:50:29.530779,Payment,232815.53,INR,PENDING,Branch
T0009554,A000747,2026-01-14 08:53:40.530779,Deposit,113431.93,INR,FAILED,Mobile
T0009555,A000318,2025-05-16 20:56:28.530779,Transfer,33358.29,INR,PENDING,ATM
T0009556,A000682,2026-08-11 12:42:02.530779,Interest,158137.11,INR,FAILED,Branch
T0009557,A000252,2025-11-11 18:08:22.530779,Deposit,40756.88,INR,SUCCESS,Online
T0009558,A000657,2025-09-21 14:41:53.530779,Interest,79200.95,INR,SUCCESS,Online
T0009559,A000042,2026-08-01 08:36:20.530779,Payment,199571.57,INR,FAILED,Mobile
T0009560,A000418,2026-06-24 21:06:48.530779,Fee,114714.2,INR,PENDING,Branch
T0009561,A001339,2024-09-29 16:44:17.530779,Transfer,151538.2,INR,SUCCESS,Mobile
T0009562,A001339,2025-09-15 21:58:26.530779,Withdrawal,71575.08,INR,SUCCESS,ATM
T0009563,A000266,2025-06-03 19:36:18.530779,Withdrawal,172102.4,INR,PENDING,Online
T0009564,A000129,2024-12-28 16:35:43.530779,Deposit,99192.83,INR,FAILED,Online
T0009565,A001118,2026-08-26 03:52:40.530779,Payment,130587.5,INR,PENDING,Mobile
T0009566,A001197,2026-03-30 07:06:34.530779,Interest,176053.52,INR,PENDING,ATM
T0009567,A000568,2025-06-13 06:22:52.530779,Interest,83366.64,INR,FAILED,Online
T0009568,A000584,2025-02-03 19:46:12.530779,Deposit,202263.79,INR,PENDING,ATM
T0009569,A001132,2024-11-22 12:49:53.530779,Fee,116033.33,INR,SUCCESS,ATM
T0009570,A001163,2026-06-10 02:48:05.530779,Withdrawal,202795.81,INR,PENDING,Branch
T0009571,A000478,2025-05-02 04:09:21.530779,Interest,48109.36,INR,SUCCESS,ATM
T0009572,A000849,2024-11-12 21:50:05.530779,Withdrawal,47332.22,INR,SUCCESS,ATM
T0009573,A001383,2025-06-26 00:22:15.530779,Transfer,241842.3,INR,PENDING,Mobile
T0009574,A001115,2026-04-09 21:50:19.530779,Withdrawal,60840.44,INR,SUCCESS,Mobile
T0009575,A000997,2025-12-20 18:24:26.530779,Withdrawal,167172.83,INR,SUCCESS,ATM
T0009576,A000669,2026-03-10 01:34:37.530779,Fee,40483.29,INR,PENDING,ATM
T0009577,A000139,2026-04-25 17:46:16.530779,Transfer,238538.03,INR,PENDING,Online
